t,x,y,z
475.0,28.885563,-7.864829,-0.5005077
476.0,28.885685,-7.8643694,-0.50052
477.0,28.885807,-7.8639097,-0.5005322
478.0,28.88593,-7.8634505,-0.5005444
479.0,28.886053,-7.862991,-0.5005567
480.0,28.886175,-7.862531,-0.5005689
481.0,28.886297,-7.8620715,-0.50058115
482.0,28.88642,-7.8616123,-0.5005934
483.0,28.886541,-7.8611526,-0.50060564
484.0,28.886663,-7.860693,-0.50061786
485.0,28.886786,-7.860234,-0.50063014
486.0,28.886908,-7.859774,-0.50064236
487.0,28.88703,-7.8593144,-0.5006546
488.0,28.887152,-7.858855,-0.5006668
489.0,28.887276,-7.8583956,-0.5006791
490.0,28.887398,-7.857936,-0.5006913
491.0,28.88752,-7.857476,-0.5007035
492.0,28.887642,-7.8570166,-0.5007158
493.0,28.887764,-7.856557,-0.500728
494.0,28.887886,-7.8560977,-0.50074023
495.0,28.888008,-7.855638,-0.50075245
496.0,28.88813,-7.8551784,-0.5007647
497.0,28.888252,-7.8547187,-0.50077695
498.0,28.888374,-7.8542595,-0.50078917
499.0,28.888496,-7.8538,-0.50080144
500.0,28.888618,-7.85334,-0.50081366
501.0,28.88874,-7.8528805,-0.5008259
502.0,28.888863,-7.852421,-0.5008381
503.0,28.888985,-7.8519616,-0.5008504
504.0,28.889107,-7.851502,-0.5008626
505.0,28.889229,-7.8510423,-0.5008748
506.0,28.88935,-7.8505826,-0.50088704
507.0,28.889473,-7.850123,-0.5008993
508.0,28.889597,-7.8496633,-0.50091153
509.0,28.889719,-7.8492036,-0.50092375
510.0,28.889841,-7.8487444,-0.500936
511.0,28.889963,-7.8482847,-0.50094825
512.0,28.890085,-7.847825,-0.50096047
513.0,28.890207,-7.8473654,-0.5009727
514.0,28.89033,-7.8469057,-0.5009849
515.0,28.890451,-7.846446,-0.5009972
516.0,28.890574,-7.8459864,-0.5010094
517.0,28.890694,-7.845527,-0.5010216
518.0,28.890816,-7.8450675,-0.50103384
519.0,28.890938,-7.844608,-0.5010461
520.0,28.89106,-7.844148,-0.50105834
521.0,28.891182,-7.8436885,-0.50107056
522.0,28.891304,-7.843229,-0.5010828
523.0,28.891426,-7.842769,-0.50109506
524.0,28.891548,-7.8423095,-0.5011073
525.0,28.89167,-7.84185,-0.5011195
526.0,28.891792,-7.84139,-0.5011317
527.0,28.891914,-7.8409305,-0.501144
528.0,28.892036,-7.8404713,-0.5011562
529.0,28.892159,-7.8400116,-0.50116843
530.0,28.89228,-7.839552,-0.50118065
531.0,28.892403,-7.8390923,-0.50119287
532.0,28.892525,-7.8386326,-0.50120515
533.0,28.892647,-7.838173,-0.50121737
534.0,28.892769,-7.8377132,-0.5012296
535.0,28.89289,-7.8372536,-0.5012418
536.0,28.893011,-7.836794,-0.501254
537.0,28.893133,-7.836334,-0.5012663
538.0,28.893255,-7.8358746,-0.5012785
539.0,28.893377,-7.835415,-0.50129074
540.0,28.8935,-7.834955,-0.50130296
541.0,28.893621,-7.8344955,-0.5013152
542.0,28.893744,-7.834036,-0.50132746
543.0,28.893866,-7.833576,-0.5013397
544.0,28.893988,-7.8331165,-0.5013519
545.0,28.89411,-7.832657,-0.5013641
546.0,28.89423,-7.832197,-0.50137633
547.0,28.894352,-7.8317375,-0.50138855
548.0,28.894474,-7.831278,-0.5014008
549.0,28.894596,-7.830818,-0.50141305
550.0,28.894718,-7.8303585,-0.50142527
551.0,28.89484,-7.829899,-0.5014375
552.0,28.894962,-7.829439,-0.5014497
553.0,28.895082,-7.8289795,-0.5014619
554.0,28.895205,-7.82852,-0.5014742
555.0,28.895327,-7.82806,-0.5014864
556.0,28.895449,-7.8276005,-0.50149864
557.0,28.89557,-7.827141,-0.50151086
558.0,28.895693,-7.826681,-0.5015231
559.0,28.895813,-7.826221,-0.5015353
560.0,28.895935,-7.8257613,-0.5015476
561.0,28.896057,-7.8253016,-0.5015598
562.0,28.89618,-7.824842,-0.501572
563.0,28.896301,-7.8243823,-0.50158423
564.0,28.896423,-7.8239226,-0.50159645
565.0,28.896544,-7.823463,-0.50160867
566.0,28.896666,-7.8230033,-0.5016209
567.0,28.896788,-7.8225436,-0.50163317
568.0,28.89691,-7.822084,-0.5016454
569.0,28.89703,-7.821624,-0.5016576
570.0,28.897152,-7.821164,-0.5016698
571.0,28.897274,-7.8207045,-0.50168204
572.0,28.897396,-7.820245,-0.50169426
573.0,28.897518,-7.819785,-0.5017065
574.0,28.897638,-7.8193254,-0.50171876
575.0,28.89776,-7.818866,-0.501731
576.0,28.897882,-7.818406,-0.5017432
577.0,28.898005,-7.817946,-0.5017554
578.0,28.898125,-7.8174863,-0.50176764
579.0,28.898247,-7.8170266,-0.50177985
580.0,28.898369,-7.816567,-0.5017921
581.0,28.89849,-7.8161073,-0.5018043
582.0,28.898611,-7.815647,-0.5018165
583.0,28.898733,-7.8151875,-0.5018288
584.0,28.898855,-7.814728,-0.501841
585.0,28.898977,-7.814268,-0.5018532
586.0,28.899097,-7.8138084,-0.50186545
587.0,28.89922,-7.813349,-0.50187767
588.0,28.899342,-7.8128886,-0.5018899
589.0,28.899462,-7.812429,-0.5019021
590.0,28.899584,-7.8119693,-0.5019143
591.0,28.899706,-7.8115096,-0.50192654
592.0,28.899828,-7.8110495,-0.50193876
593.0,28.899948,-7.81059,-0.501951
594.0,28.90007,-7.81013,-0.50196326
595.0,28.900192,-7.8096704,-0.5019755
596.0,28.900312,-7.8092103,-0.5019877
597.0,28.900434,-7.8087506,-0.5019999
598.0,28.900557,-7.808291,-0.50201213
599.0,28.900677,-7.8078313,-0.50202435
600.0,28.900799,-7.807371,-0.5020366
601.0,28.90092,-7.8069115,-0.5020488
602.0,28.901041,-7.806452,-0.502061
603.0,28.901163,-7.805992,-0.5020732
604.0,28.901285,-7.805532,-0.50208545
605.0,28.901405,-7.8050723,-0.50209767
606.0,28.901527,-7.8046126,-0.5021099
607.0,28.90165,-7.8041525,-0.5021221
608.0,28.90177,-7.803693,-0.5021343
609.0,28.901892,-7.803233,-0.5021466
610.0,28.902014,-7.802773,-0.5021588
611.0,28.902134,-7.8023133,-0.50217104
612.0,28.902256,-7.8018537,-0.50218326
613.0,28.902376,-7.801394,-0.5021955
614.0,28.902498,-7.800934,-0.5022077
615.0,28.90262,-7.800474,-0.5022199
616.0,28.90274,-7.8000145,-0.50223213
617.0,28.902863,-7.7995543,-0.50224435
618.0,28.902985,-7.7990947,-0.5022566
619.0,28.903105,-7.7986345,-0.5022688
620.0,28.903227,-7.798175,-0.502281
621.0,28.903347,-7.797715,-0.5022932
622.0,28.90347,-7.797255,-0.50230545
623.0,28.903591,-7.7967954,-0.50231767
624.0,28.903711,-7.7963357,-0.5023299
