t,x,y,z
302.0,0.022784779,-1.0160509,-2.1545552E-6
303.0,0.025322413,-1.015999,-2.1706203E-6
304.0,0.027859857,-1.0159404,-2.1834098E-6
305.0,0.030397095,-1.0158756,-2.192927E-6
306.0,0.03293411,-1.0158042,-2.1991777E-6
307.0,0.035470888,-1.0157264,-2.202172E-6
308.0,0.038007412,-1.0156423,-2.2019226E-6
309.0,0.040543668,-1.0155517,-2.198446E-6
310.0,0.043079644,-1.0154546,-2.1917613E-6
311.0,0.04561532,-1.0153513,-2.181891E-6
312.0,0.04815068,-1.0152415,-2.1688609E-6
313.0,0.050685715,-1.0151252,-2.1526992E-6
314.0,0.053220402,-1.0150026,-2.1334374E-6
315.0,0.055754732,-1.0148735,-2.11111E-6
316.0,0.05828869,-1.014738,-2.085754E-6
317.0,0.06082226,-1.0145961,-2.0574091E-6
318.0,0.06335542,-1.0144478,-2.0261182E-6
319.0,0.06588817,-1.0142932,-1.991926E-6
320.0,0.06842048,-1.0141321,-1.9548804E-6
321.0,0.07095233,-1.0139647,-1.9150316E-6
322.0,0.07348373,-1.0137907,-1.8724323E-6
323.0,0.076014645,-1.0136105,-1.8271375E-6
324.0,0.07854507,-1.0134238,-1.7792044E-6
325.0,0.08107498,-1.0132307,-1.7286925E-6
326.0,0.08360437,-1.0130312,-1.6756636E-6
327.0,0.08613322,-1.0128254,-1.6201816E-6
328.0,0.088661514,-1.0126132,-1.5623121E-6
329.0,0.09118924,-1.0123945,-1.5021233E-6
330.0,0.09371638,-1.0121695,-1.4396846E-6
331.0,0.09624293,-1.0119381,-1.3750678E-6
332.0,0.09876885,-1.0117004,-1.3083461E-6
333.0,0.10129415,-1.0114563,-1.2395946E-6
334.0,0.10381881,-1.0112057,-1.16889E-6
335.0,0.10634281,-1.0109488,-1.0963105E-6
336.0,0.108866125,-1.0106854,-1.0219359E-6
337.0,0.111388765,-1.0104158,-9.458473E-7
338.0,0.11391069,-1.0101398,-8.6812736E-7
339.0,0.11643191,-1.0098574,-7.8885984E-7
