t,x,y,z
288.0,0.9905884,-10.015528,0.13611117
289.0,0.99137723,-10.015449,0.13607849
290.0,0.992166,-10.015369,0.1360458
291.0,0.9929548,-10.01529,0.13601312
292.0,0.9937436,-10.01521,0.13598044
293.0,0.99453235,-10.015131,0.13594775
294.0,0.99532115,-10.015052,0.13591507
295.0,0.9961099,-10.014972,0.13588238
296.0,0.99689865,-10.014893,0.1358497
297.0,0.9976874,-10.014812,0.135817
298.0,0.99847615,-10.014733,0.13578431
299.0,0.9992649,-10.014653,0.13575163
300.0,1.0000536,-10.014573,0.13571894
301.0,1.0008423,-10.014494,0.13568625
302.0,1.0016311,-10.014414,0.13565356
303.0,1.0024198,-10.014334,0.13562086
304.0,1.0032085,-10.014254,0.13558817
305.0,1.0039972,-10.0141735,0.13555548
306.0,1.0047859,-10.014092,0.13552277
307.0,1.0055746,-10.014012,0.13549007
308.0,1.0063633,-10.013932,0.13545738
309.0,1.007152,-10.013851,0.13542469
310.0,1.0079406,-10.013771,0.13539198
311.0,1.0087293,-10.01369,0.13535929
312.0,1.009518,-10.01361,0.13532658
313.0,1.0103066,-10.013529,0.13529387
314.0,1.0110953,-10.013448,0.13526118
315.0,1.011884,-10.013368,0.13522847
316.0,1.0126725,-10.013287,0.13519576
317.0,1.0134611,-10.013206,0.13516305
318.0,1.0142498,-10.013124,0.13513035
319.0,1.0150384,-10.013043,0.13509765
320.0,1.0158271,-10.012962,0.13506493
321.0,1.0166156,-10.01288,0.13503222
322.0,1.0174042,-10.012799,0.13499951
323.0,1.0181928,-10.012718,0.1349668
324.0,1.0189813,-10.012636,0.1349341
325.0,1.0197699,-10.012555,0.13490137
326.0,1.0205585,-10.012473,0.13486867
327.0,1.021347,-10.012392,0.13483596
328.0,1.0221356,-10.01231,0.13480324
329.0,1.0229242,-10.012228,0.13477053
330.0,1.0237128,-10.012146,0.1347378
331.0,1.0245012,-10.012065,0.13470508
332.0,1.0252898,-10.011983,0.13467236
333.0,1.0260782,-10.011901,0.13463965
334.0,1.0268668,-10.011818,0.13460693
335.0,1.0276552,-10.011736,0.1345742
336.0,1.0284438,-10.011654,0.13454148
337.0,1.0292323,-10.011572,0.13450876
338.0,1.0300208,-10.011489,0.13447604
339.0,1.0308093,-10.011407,0.13444331
340.0,1.0315977,-10.011324,0.13441058
341.0,1.0323862,-10.011242,0.13437785
342.0,1.0331746,-10.011159,0.13434513
343.0,1.0339631,-10.011076,0.13431239
344.0,1.0347515,-10.010994,0.13427967
345.0,1.03554,-10.010911,0.13424693
346.0,1.0363284,-10.010828,0.13421421
347.0,1.0371169,-10.010745,0.13418147
348.0,1.0379052,-10.010662,0.13414873
349.0,1.0386937,-10.010579,0.13411601
